Object Number;Is Highlight;Is Timeline Work;Is Public Domain;Object ID;Gallery Number;Department;AccessionYear;Object Name;Title;Culture;Period;Dynasty;Reign;Portfolio;Constituent ID;Artist Role;Artist Prefix;Artist Display Name;Artist Display Bio;Artist Suffix;Artist Alpha Sort;Artist Nationality;Artist Begin Date;Artist End Date;Artist Gender;Artist ULAN URL;Artist Wikidata URL;Object Date;Object Begin Date;Object End Date;Medium;Dimensions;Credit Line;Geography Type;City;State;County;Country;Region;Subregion;Locale;Locus;Excavation;River;Classification;Rights and Reproduction;Link Resource;Object Wikidata URL;Metadata Date;Repository;Tags;Tags AAT URL;Tags Wikidata URL
30.120.84;False;False;True;69;719;The American Wing;1930;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1760–80;1760;1780;Brass, iron;H. 23 1/2 in. (59.7 cm);The Sylmaris Collection, Gift of George Coe Graves, 1930;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/69;;;Metropolitan Museum of Art, New York, NY;;;
34.90.1;False;False;True;70;774;The American Wing;1934;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1750–65;1750;1765;Bell metal, possibly iron;18 1/2 x 22 1/4 x 13 1/2 in. (47 x 56.5 x 34.3 cm);Rogers Fund, 1934;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/70;;;Metropolitan Museum of Art, New York, NY;;;
34.90.2;False;False;True;71;774;The American Wing;1934;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1750–65;1750;1765;Bell metal, possibly iron;18 1/2 x 22 1/4 x 13 1/2 in. (47 x 56.5 x 34.3 cm);Rogers Fund, 1934;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/71;;;Metropolitan Museum of Art, New York, NY;;;
36.31.1;False;False;False;72;774;The American Wing;1936;Andiron;Andiron;American;;;;;;;;;;;;;;;;;;1750–80;1750;1780;Brass, iron;21 x 21 x 13 1/2 in. (53.3 x 53.3 x 34.3 cm);Morris K. Jesup Fund, 1936;Made in;Philadelphia;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/72;;;Metropolitan Museum of Art, New York, NY;;;
36.31.2;False;False;False;73;774;The American Wing;1936;Andiron;Andiron;American;;;;;;;;;;;;;;;;;;1750–80;1750;1780;Brass, iron;21 x 21 x 13 1/2 in. (53.3 x 53.3 x 34.3 cm);Morris K. Jesup Fund, 1936;Made in;Philadelphia;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/73;;;Metropolitan Museum of Art, New York, NY;;;
37.15.1;False;False;True;74;;The American Wing;1937;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1770–1800;1770;1800;Iron;30 3/4 x 28 in. (78.1 x 71.1 cm);Purchase, The Sylmaris Collection, Gift of George Coe Graves, by exchange, 1937;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/74;;;Metropolitan Museum of Art, New York, NY;;;
37.15.2;False;False;True;75;;The American Wing;1937;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1770–1800;1770;1800;Iron;30 3/4 x 28 in. (78.1 x 71.1 cm);Purchase, The Sylmaris Collection, Gift of George Coe Graves, by exchange, 1937;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/75;;;Metropolitan Museum of Art, New York, NY;;;
37.46.1;False;False;False;76;774;The American Wing;1937;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1740–60;1740;1760;Iron, brass;21 1/4 x 17 3/4 in. (54 x 45.1 cm);Rogers Fund, 1937;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/76;;;Metropolitan Museum of Art, New York, NY;;;
37.46.2;False;False;False;77;774;The American Wing;1937;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1740–60;1740;1760;Iron, brass;21 1/4 x 17 3/4 in. (54 x 45.1 cm);Rogers Fund, 1937;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/77;;;Metropolitan Museum of Art, New York, NY;;;
37.174.1;False;False;True;78;774;The American Wing;1937;Andiron;Andiron;;;;;;;;;;;;;;;;;;;ca. 1700;1697;1700;Brass, iron;17 3/4 x 24 in. (45.1 x 61 cm);Rogers Fund, 1937;Made in;;;;Spain;;;;;;;;;http://www.metmuseum.org/art/collection/search/78;;;Metropolitan Museum of Art, New York, NY;;;
37.174.2;False;False;True;79;774;The American Wing;1937;Andiron;Andiron;;;;;;;;;;;;;;;;;;;ca. 1700;1697;1700;Brass, iron;17 3/4 x 24 in. (45.1 x 61 cm);Rogers Fund, 1937;Made in;;;;Spain;;;;;;;;;http://www.metmuseum.org/art/collection/search/79;;;Metropolitan Museum of Art, New York, NY;;;
39.184.46;False;False;True;80;718;The American Wing;1939;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1760–80;1760;1780;Brass, iron;25 1/2 x 22 1/4 x 13 1/2 in. (64.8 x 56.5 x 34.3 cm);Gift of James DeLancey Verplanck and John Bayard Rodgers Verplanck,  1939;Probably made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/80;;;Metropolitan Museum of Art, New York, NY;;;
39.184.47;False;False;True;81;718;The American Wing;1939;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1760–80;1760;1780;Brass, iron;25 1/2 x 22 1/4 x 13 1/2 in. (64.8 x 56.5 x 34.3 cm);Gift of James DeLancey Verplanck and John Bayard Rodgers Verplanck,  1939;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/81;;;Metropolitan Museum of Art, New York, NY;;;
41160340;False;False;False;84;774;The American Wing;1941;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1800–1850;1800;1850;Brass;16 1/8 x 15 1/4 x 8 1/8 in. (41 x 38.7 x 20.6 cm);Bequest of W. Gedney Beatty, 1941;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/84;;;Metropolitan Museum of Art, New York, NY;;;
41160341;False;False;False;85;774;The American Wing;1941;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1800–1850;1800;1850;Brass;16 1/8 x 15 1/4 x 8 1/8 in. (41 x 38.7 x 20.6 cm);Bequest of W. Gedney Beatty, 1941;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/85;;;Metropolitan Museum of Art, New York, NY;;;
41160344;False;False;True;86;774;The American Wing;1941;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1730–70;1730;1770;Brass;19 1/4 x 19 1/2 x 11 3/4 in. (48.9 x 49.5 x 29.8 cm);Bequest of W. Gedney Beatty, 1941;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/86;;;Metropolitan Museum of Art, New York, NY;;;
41160345;False;False;True;87;774;The American Wing;1941;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1730–70;1730;1770;Brass;19 1/4 x 19 1/2 x 11 3/4 in. (48.9 x 49.5 x 29.8 cm);Bequest of W. Gedney Beatty, 1941;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/87;;;Metropolitan Museum of Art, New York, NY;;;
41160346;False;False;True;88;774;The American Wing;1941;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1770–1800;1770;1800;Brass;20 3/4 x 19 1/2 x 11 3/4 in. (52.7 x 49.5 x 29.8 cm);Bequest of W. Gedney Beatty, 1941;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/88;;;Metropolitan Museum of Art, New York, NY;;;
41160347;False;False;True;89;774;The American Wing;1941;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1770–1800;1770;1800;Brass;20 3/4 x 19 1/2 x 11 3/4 in. (52.7 x 49.5 x 29.8 cm);Bequest of W. Gedney Beatty, 1941;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/89;;;Metropolitan Museum of Art, New York, NY;;;
41160372;False;False;True;90;774;The American Wing;1941;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1770–1830;1770;1830;Brass;18 3/4 x 17 in. (47.6 x 43.2 cm);Bequest of W. Gedney Beatty, 1941;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/90;;;Metropolitan Museum of Art, New York, NY;;;
41160373;False;False;True;91;774;The American Wing;1941;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1770–1830;1770;1830;Brass;18 3/4 x 17 in. (47.6 x 43.2 cm);Bequest of W. Gedney Beatty, 1941;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/91;;;Metropolitan Museum of Art, New York, NY;;;
46.67.126;False;False;True;92;729;The American Wing;1946;Andiron;Andiron;American;;;;;;;;;;;;;;;;;;1795–1815;1795;1815;Brass, iron;23 1/4 x 23 1/2 in. (59.1 x 59.7 cm);Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/92;;;Metropolitan Museum of Art, New York, NY;Birds;http://vocab.getty.edu/page/aat/300266506;https://www.wikidata.org/wiki/Q5113
46.67.127;False;False;True;93;729;The American Wing;1946;Andiron;Andiron;American;;;;;;;;;;;;;;;;;;1795–1815;1795;1815;Brass, iron;23 1/4 x 23 1/2 in. (59.1 x 59.7 cm);Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/93;;;Metropolitan Museum of Art, New York, NY;Birds;http://vocab.getty.edu/page/aat/300266506;https://www.wikidata.org/wiki/Q5113
47.137.1;False;False;True;94;;The American Wing;1947;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1700–1800;1700;1800;Iron;21 x 15 3/4 in. (53.3 x 40 cm);Gift of Mrs. J. Insley Blair, 1947;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/94;;;Metropolitan Museum of Art, New York, NY;;;
47.137.2;False;False;True;95;;The American Wing;1947;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1700–1800;1700;1800;Iron;21 x 15 3/4 in. (53.3 x 40 cm);Gift of Mrs. J. Insley Blair, 1947;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/95;;;Metropolitan Museum of Art, New York, NY;;;
48135107;False;False;False;96;774;The American Wing;1948;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1700–1800;1700;1800;Brass, iron;23 1/4 x 18 1/4 in. (59.1 x 46.4 cm);Bequest of Adeline R. Brown, 1947;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/96;;;Metropolitan Museum of Art, New York, NY;;;
48135108;False;False;False;97;774;The American Wing;1948;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1700–1800;1700;1800;Brass, iron;23 1/4 x 18 1/4 in. (59.1 x 46.4 cm);Bequest of Adeline R. Brown, 1947;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/97;;;Metropolitan Museum of Art, New York, NY;;;
48.158.2;False;False;False;98;774;The American Wing;1948;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1800–1900;1800;1900;Brass, steel;11 3/8 x 14 1/2 x 12 in. (28.9 x 36.8 x 30.5 cm);Gift of Mrs. J. Insley Blair, 1948;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/98;;;Metropolitan Museum of Art, New York, NY;;;
48.158.3;False;False;False;99;774;The American Wing;1948;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1800–1900;1800;1900;Brass, steel;11 3/8 x 14 1/2 x 12 in. (28.9 x 36.8 x 30.5 cm);Gift of Mrs. J. Insley Blair, 1948;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/99;;;Metropolitan Museum of Art, New York, NY;;;
49.73.4;False;False;True;100;774;The American Wing;1949;Andiron;Andiron;American or British;;;;;;;;;;;;;;;;;;1700–1800;1700;1800;Iron;18 3/4 x 17 1/2 x 10 3/4 in. (47.6 x 44.5 x 27.3 cm);Gift of Mrs. J. Insley Blair, 1949;Possibly made in|Possibly made in;;;;United States|England;;;;;;;;;http://www.metmuseum.org/art/collection/search/100;;;Metropolitan Museum of Art, New York, NY;;;
49.73.5;False;False;True;101;774;The American Wing;1949;Andiron;Andiron;American or British;;;;;;;;;;;;;;;;;;1700–1800;1700;1800;Iron;18 3/4 x 17 1/2 x 10 3/4 in. (47.6 x 44.5 x 27.3 cm);Gift of Mrs. J. Insley Blair, 1949;Possibly made in|Possibly made in;;;;United States|England;;;;;;;;;http://www.metmuseum.org/art/collection/search/101;;;Metropolitan Museum of Art, New York, NY;;;
1971.180.62a;False;False;True;102;774;The American Wing;1971;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1790–1820;1790;1820;Brass, iron;22 1/2 x 27 x 13 in. (57.2 x 68.6 x 33 cm);Bequest of Flora E. Whiting, 1971;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/102;;;Metropolitan Museum of Art, New York, NY;;;
1971.180.62b;False;False;True;103;774;The American Wing;1971;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1790–1820;1790;1820;Brass, iron;22 1/2 x 27 x 13 in. (57.2 x 68.6 x 33 cm);Bequest of Flora E. Whiting, 1971;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/103;;;Metropolitan Museum of Art, New York, NY;;;
1980.499.4;False;False;True;104;774;The American Wing;1980;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1700–1800;1700;1800;Wrought iron;24 x 11 1/2 x 16 in. (61 x 29.2 x 40.6 cm);Gift of Mrs. Eleanor G. Sargent, 1980;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/104;;;Metropolitan Museum of Art, New York, NY;;;
1980.499.5;False;False;True;105;774;The American Wing;1980;Andiron;Andiron;;;;;;;;;;;;;;;;;;;1700–1800;1700;1800;Wrought iron;24 x 11 1/2 x 16 in. (61 x 29.2 x 40.6 cm);Gift of Mrs. Eleanor G. Sargent, 1980;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/105;;;Metropolitan Museum of Art, New York, NY;;;
1984.134.1;False;False;True;106;774;The American Wing;1984;Andiron;Andiron;American;;;;;;;;;;;;;;;;;;ca. 1800;1797;1800;Brass;"H. 22 1/2 in. (57.2 cm); Diam. 29 in. (73.7 cm)";Friends of the American Wing Fund, 1984;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/106;;;Metropolitan Museum of Art, New York, NY;;;
1984.134.2;False;False;True;107;774;The American Wing;1984;Andiron;Andiron;American;;;;;;;;;;;;;;;;;;ca. 1800;1797;1800;Brass;"H. 22 1/2 in. (57.2 cm); Diam. 29 in. (73.7 cm)";Friends of the American Wing Fund, 1984;Probably made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/107;;;Metropolitan Museum of Art, New York, NY;;;
1989.120.1;False;False;True;108;774;The American Wing;1989;Andiron;Andiron;American;;;;;16605;Maker; ;John Bailey;American, active New York, 1736–1815; ;Bailey, John;American;1736;1815;;http://vocab.getty.edu/page/ulan/500524521;;1792–1814;1792;1814;Brass and iron;16 1/8 x 10 x 14 7/8 in. (41 x 25.4 x 37.8 cm);Purchase, Mr. and Mrs. George M. Kaufman Gift, 1989;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/108;;;Metropolitan Museum of Art, New York, NY;;;
1989.120.2;False;False;True;109;774;The American Wing;1989;Andiron;Andiron;American;;;;;16605;Maker; ;John Bailey;American, active New York, 1736–1815; ;Bailey, John;American;1736;1815;;http://vocab.getty.edu/page/ulan/500524521;;1792–1814;1792;1814;Brass and iron;16 1/8 x 10 x 14 7/8 in. (41 x 25.4 x 37.8 cm);Purchase, Mr. and Mrs. George M. Kaufman Gift, 1989;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/109;;;Metropolitan Museum of Art, New York, NY;;;
41160374;False;False;True;110;774;The American Wing;1941;Andiron;Andiron;American;;;;;109;Maker; ;James Davis;active 1803–28; ;Davis, James; ;1803;1828;;;;1803–28;1803;1828;Brass;18 1/2 x 17 in. (47 x 43.2 cm);Bequest of W. Gedney Beatty, 1941;Made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/110;;;Metropolitan Museum of Art, New York, NY;;;
41160375;False;False;True;111;774;The American Wing;1941;Andiron;Andiron;American;;;;;109;Maker; ;James Davis;active 1803–28; ;Davis, James; ;1803;1828;;;;1803–28;1803;1828;Brass;18 1/2 x 17 in. (47 x 43.2 cm);Bequest of W. Gedney Beatty, 1941;Made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/111;;;Metropolitan Museum of Art, New York, NY;;;
1985.349.1;False;False;True;112;774;The American Wing;1985;Andiron;Andiron;American;;;;;109;Maker; ;John Molineux;active ca. 1800–1820; ;Molineux, John; ;1797;1820;;;;ca. 1810;1807;1810;Brass, iron;H. 17 in. (43.2 cm);Gift of The Wunsch Americana Foundation Inc., 1985;Made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/112;;;Metropolitan Museum of Art, New York, NY;;;
1985.349.2;False;False;True;113;774;The American Wing;1985;Andiron;Andiron;American;;;;;109;Maker; ;John Molineux;active ca. 1800–1820; ;Molineux, John; ;1797;1820;;;;ca. 1810;1807;1810;Brass, iron;H. 17 in. (43.2 cm);Gift of The Wunsch Americana Foundation Inc., 1985;Made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/113;;;Metropolitan Museum of Art, New York, NY;;;
30.120.89;False;False;True;114;719;The American Wing;1930;Andiron;Andiron;American;;;;;937;Maker; ;Revere and Son;ca. 1787–?; ;Revere and Son; ;1787;          ;;;;1787–1810;1787;1810;Brass, iron;24 1/2 in. × 13 in. × 20 3/8 in. (62.2 × 33 × 51.8 cm);The Sylmaris Collection, Gift of George Coe Graves, 1930;Made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/114;;;Metropolitan Museum of Art, New York, NY;;;
30.120.90;False;False;True;115;719;The American Wing;1930;Andiron;Andiron;American;;;;;937;Maker; ;Revere and Son;ca. 1787–?; ;Revere and Son; ;1787;          ;;;;1787–1810;1787;1810;Brass, iron;24 1/2 in. × 13 in. × 20 3/8 in. (62.2 × 33 × 51.8 cm);The Sylmaris Collection, Gift of George Coe Graves, 1930;Made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/115;;;Metropolitan Museum of Art, New York, NY;;;
52.77.60;False;False;True;116;774;The American Wing;1952;Andiron;Andiron;American;;;;;16230;Maker; ;Paul Revere Jr.;American, Boston, Massachusetts 1734–1818 Boston, Massachusetts; ;Revere, Paul, Jr.;American;1734;1818;;http://vocab.getty.edu/page/ulan/500017620;https://www.wikidata.org/wiki/Q327071;ca. 1790;1787;1790;Brass;H. 21 1/8 in. (53.7 cm);Bequest of Mrs. J. Insley Blair, 1951;Made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/116;;;Metropolitan Museum of Art, New York, NY;;;
52.77.61;False;False;True;117;774;The American Wing;1952;Andiron;Andiron;American;;;;;16230;Maker; ;Paul Revere Jr.;American, Boston, Massachusetts 1734–1818 Boston, Massachusetts; ;Revere, Paul, Jr.;American;1734;1818;;http://vocab.getty.edu/page/ulan/500017620;https://www.wikidata.org/wiki/Q327071;ca. 1790;1787;1790;Brass;H. 21 1/8 in. (53.7 cm);Bequest of Mrs. J. Insley Blair, 1951;Made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/117;;;Metropolitan Museum of Art, New York, NY;;;
1971.180.61a;False;False;False;118;774;The American Wing;1971;Andiron;Andiron;American;;;;;16230;Maker;Attributed to;Paul Revere Jr.;American, Boston, Massachusetts 1734–1818 Boston, Massachusetts; ;Revere, Paul, Jr.;American;1734;1818;;http://vocab.getty.edu/page/ulan/500017620;https://www.wikidata.org/wiki/Q327071;ca. 1780;1777;1780;Bell metal;31 1/2 x 14 x 23 1/2 in. (80 x 35.6 x 59.7 cm);Bequest of Flora E. Whiting, 1971;Made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/118;;;Metropolitan Museum of Art, New York, NY;;;
1971.180.61b;False;False;True;119;774;The American Wing;1971;Andiron;Andiron;American;;;;;16230;Maker;Attributed to;Paul Revere Jr.;American, Boston, Massachusetts 1734–1818 Boston, Massachusetts; ;Revere, Paul, Jr.;American;1734;1818;;http://vocab.getty.edu/page/ulan/500017620;https://www.wikidata.org/wiki/Q327071;ca. 1780;1777;1780;Bell metal;31 1/2 x 14 x 23 1/2 in. (80 x 35.6 x 59.7 cm);Bequest of Flora E. Whiting, 1971;Made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/119;;;Metropolitan Museum of Art, New York, NY;;;
68.69.17;False;False;False;120;774;The American Wing;1968;Andiron;Andiron;American;;;;;16254216254;Designer|Maker;Designed by| ;Louis Comfort Tiffany|Tiffany Glass and Decorating Company;American, New York 1848–1933 New York|American, 1892–1902; | ;Tiffany, Louis Comfort|Tiffany Glass and Decorating Company;American| ;1848      |1892      ;1933      |1902      ;|;http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331512;https://www.wikidata.org/wiki/Q312950|;1894;1894;1894;Bronze, glass, iron;25 x 15 x 35 in. (63.5 x 38.1 x 88.9 cm);Gift of Mrs. D. Chester Noyes, 1968;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/120;;;Metropolitan Museum of Art, New York, NY;;;
68.69.18;False;False;False;121;774;The American Wing;1968;Andiron;Andiron;American;;;;;16254216254;Designer|Maker;Designed by| ;Louis Comfort Tiffany|Tiffany Glass and Decorating Company;American, New York 1848–1933 New York|American, 1892–1902; | ;Tiffany, Louis Comfort|Tiffany Glass and Decorating Company;American| ;1848      |1892      ;1933      |1902      ;|;http://vocab.getty.edu/page/ulan/500030415|http://vocab.getty.edu/page/ulan/500331512;https://www.wikidata.org/wiki/Q312950|;1894;1894;1894;Bronze, glass, iron;25 x 15 x 35 in. (63.5 x 38.1 x 88.9 cm);Gift of Mrs. D. Chester Noyes, 1968;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/121;;;Metropolitan Museum of Art, New York, NY;;;
64.291.1;False;False;True;122;774;The American Wing;1964;Andiron;Andiron;American;;;;;109;Maker; ;Richard Wittingham;active before 1795–ca. 1818; ;Wittingham, Richard; ;1794;1818;;;;ca. 1800;1797;1800;Brass;22 5/8 x 10 3/4 x 20 1/2 in. (57.5 x 27.3 x 52.1 cm);Gift of Gertrude Moira Flanagan, 1964;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/122;;;Metropolitan Museum of Art, New York, NY;;;
64.291.2;False;False;True;123;774;The American Wing;1964;Andiron;Andiron;American;;;;;109;Maker; ;Richard Wittingham;active before 1795–ca. 1818; ;Wittingham, Richard; ;1794;1818;;;;ca. 1800;1797;1800;Brass;22 5/8 x 10 3/4 x 20 1/2 in. (57.5 x 27.3 x 52.1 cm);Gift of Gertrude Moira Flanagan, 1964;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/123;;;Metropolitan Museum of Art, New York, NY;;;
38.165.24;False;False;True;124;712;The American Wing;1938;Apothecary jar;Apothecary Jar;Dutch;;;;;;;;;;;;;;;;;;1730–40;1730;1740;Earthenware;"H. 3 5/8 in. (9.2 cm); Diam. 2 7/8 in. (7.3 cm)";Harris Brisbane Dick Fund, 1938;Made in;Delft;;;Netherlands;;;;;;;;;http://www.metmuseum.org/art/collection/search/124;;;Metropolitan Museum of Art, New York, NY;;;
38.165.25;False;False;True;125;712;The American Wing;1938;Apothecary jar;Apothecary Jar;Dutch;;;;;;;;;;;;;;;;;;1730–40;1730;1740;Earthenware;"H. 3 5/8 in. (9.2 cm); Diam. 2 7/8 in. (7.3 cm)";Harris Brisbane Dick Fund, 1938;Made in;Delft;;;Netherlands;;;;;;;;;http://www.metmuseum.org/art/collection/search/125;;;Metropolitan Museum of Art, New York, NY;;;
